Time ms,AlphaAbs0,AlphaAbs1,AlphaAbs2,AlphaAbs3, BetaAbs0, BetaAbs1, BetaAbs2, BetaAbs3, DeltaAbs0, DeltaAbs1, DeltaAbs2, DeltaAbs3, GammaAbs0, GammaAbs1, GammaAbs2, GammaAbs3, ThetaAbs0, ThetaAbs1, ThetaAbs2, ThetaAbs3, Horseshoe0, Horseshoe1, Horseshoe2, Horseshoe4 
74430,-0.322688217,0.031723809,-0.265873965,-0.254953904,0.09283568,0.006268787,-0.578248733,-0.125318508,-0.180209995,0.620597103,0.29053361,0.440104766,-0.379473312,-0.401907724,-1.038440231,-0.718754502,-0.379473312,-0.401907724,-1.038440231,-0.718754502,4,1,1,2
74484,-0.322688217,0.031723809,-0.265873965,-0.254953904,0.09283568,0.027207885,-0.578248733,-0.125318508,-0.180209995,0.623710356,0.29053361,0.440104766,-0.379473312,-0.393434049,-1.038440231,-0.718754502,-0.379473312,-0.393434049,-1.038440231,-0.718754502,4,1,1,2
74585,-0.322688217,0.031723809,-0.265873965,-0.254953904,0.09283568,0.036007867,-0.578248733,-0.125318508,-0.180209995,0.620426502,0.29053361,0.440104766,-0.379473312,-0.391175299,-1.038440231,-0.718754502,-0.379473312,-0.391175299,-1.038440231,-0.718754502,2,1,1,2
74729,-0.322688217,0.031723809,-0.265873965,-0.254953904,0.09283568,0.037263086,-0.578248733,-0.125318508,-0.180209995,0.609808037,0.29053361,0.440104766,-0.379473312,-0.391869344,-1.038440231,-0.718754502,-0.379473312,-0.391869344,-1.038440231,-0.718754502,2,1,1,2
74783,-0.322688217,0.031723809,-0.265873965,-0.254953904,0.09283568,0.035354143,-0.578248733,-0.125318508,-0.180209995,0.593363256,0.29053361,0.440104766,-0.379473312,-0.393891868,-1.038440231,-0.718754502,-0.379473312,-0.393891868,-1.038440231,-0.718754502,2,1,1,2
74924,-0.322688217,0.031723809,-0.265873965,-0.254953904,0.09283568,0.032583088,-0.578248733,-0.125318508,-0.180209995,0.571491873,0.29053361,0.440104766,-0.379473312,-0.396613668,-1.038440231,-0.718754502,-0.379473312,-0.396613668,-1.038440231,-0.718754502,4,1,1,2
75023,-0.322688217,0.031723809,-0.265873965,-0.254953904,0.09283568,0.030087783,-0.578248733,-0.125318508,-0.180209995,0.540725371,0.29053361,0.440104766,-0.379473312,-0.399486035,-1.038440231,-0.718754502,-0.379473312,-0.399486035,-1.038440231,-0.718754502,4,1,1,2
75078,-0.322688217,0.031723809,-0.486155474,-0.254953904,0.09283568,0.027953425,-0.792923367,-0.125318508,-0.180209995,0.49377192,0.039103972,0.440104766,-0.379473312,-0.402681028,-1.027890225,-0.718754502,-0.379473312,-0.402681028,-1.027890225,-0.718754502,4,1,1,2
75234,-0.322688217,0.031723809,-0.477572487,-0.254953904,0.09283568,0.022579123,-0.775130775,-0.125318508,-0.180209995,0.426918825,0.140608312,0.440104766,-0.379473312,-0.408865655,-1.065026341,-0.718754502,-0.379473312,-0.408865655,-1.065026341,-0.718754502,2,1,1,2
75290,-0.322688217,0.031723809,-0.477572487,-0.254953904,0.09283568,0.005385762,-0.746116171,-0.125318508,-0.180209995,0.344935778,0.241719328,0.440104766,-0.379473312,-0.426838333,-1.082152154,-0.718754502,-0.379473312,-0.426838333,-1.082152154,-0.718754502,2,1,1,2
75370,-0.322688217,0.031723809,-0.469339052,-0.254953904,0.09283568,-0.034677766,-0.714015424,-0.125318508,-0.180209995,0.266352534,0.317790755,0.440104766,-0.379473312,-0.46780979,-1.083244066,-0.718754502,-0.379473312,-0.46780979,-1.083244066,-0.718754502,2,1,1,2
75531,-0.322688217,0.018807225,-0.45747643,-0.254953904,0.09283568,-0.105625739,-0.68787047,-0.125318508,-0.180209995,0.211503914,0.360736512,0.440104766,-0.379473312,-0.54015156,-1.074915711,-0.718754502,-0.379473312,-0.54015156,-1.074915711,-0.718754502,2,1,1,2
75587,-0.322688217,-0.04639909,-0.455727871,-0.254953904,0.09283568,-0.21093607,-0.673559802,-0.125318508,-0.180209995,0.179421656,0.372113855,0.440104766,-0.379473312,-0.643596835,-1.064025901,-0.718754502,-0.379473312,-0.643596835,-1.064025901,-0.718754502,2,1,1,2
75684,-0.322688217,-0.221614796,-0.455727871,-0.254953904,0.09283568,-0.346809845,-0.671313574,-0.125318508,-0.180209995,0.146908679,0.360418601,0.440104766,-0.379473312,-0.764225619,-1.055096636,-0.718754502,-0.379473312,-0.764225619,-1.055096636,-0.718754502,2,1,1,2
75805,-0.322688217,-0.454237581,-0.455727871,-0.254953904,0.09283568,-0.499555091,-0.678243666,-0.125318508,-0.180209995,0.095914065,0.33727353,0.440104766,-0.379473312,-0.873544313,-1.049695694,-0.718754502,-0.379473312,-0.873544313,-1.049695694,-0.718754502,2,1,1,2
75890,-0.322688217,-0.625051052,-0.455727871,-0.254953904,0.09283568,-0.645086303,-0.687743127,-0.125318508,-0.180209995,0.026881664,0.312676958,0.440104766,-0.379473312,-0.943504957,-1.046769629,-0.718754502,-0.379473312,-0.943504957,-1.046769629,-0.718754502,2,1,1,2
76032,-0.322688217,-0.61060822,-0.455727871,-0.254953904,0.09283568,-0.754159507,-0.695674362,-0.125318508,-0.180209995,-0.04080458,0.29167963,0.440104766,-0.379473312,-0.969093493,-1.044689964,-0.718754502,-0.379473312,-0.969093493,-1.044689964,-0.718754502,2,1,1,2
76107,-0.322688217,-0.618463567,-0.455727871,-0.254953904,0.09283568,-0.806223147,-0.704443659,-0.125318508,-0.180209995,-0.080043788,0.272217573,0.440104766,-0.379473312,-0.962367795,-1.076993463,-0.718754502,-0.379473312,-0.962367795,-1.076993463,-0.718754502,2,1,1,2
76184,-0.322688217,-0.622463968,-0.46879441,-0.254953904,0.09283568,-0.802040261,-0.694891977,-0.125318508,-0.180209995,-0.083969964,0.278870427,0.440104766,-0.379473312,-0.925194834,-1.071781548,-0.718754502,-0.379473312,-0.925194834,-1.071781548,-0.718754502,2,1,1,2
76325,-0.322688217,-0.521148879,-0.463318714,-0.254953904,0.09283568,-0.763368181,-0.661917159,-0.125318508,-0.180209995,-0.067342024,0.295640353,0.440104766,-0.379473312,-0.860841951,-1.005258179,-0.718754502,-0.379473312,-0.860841951,-1.005258179,-0.718754502,4,1,1,2
76406,-0.322688217,-0.371056681,-0.486668329,-0.254953904,0.09283568,-0.706312123,-0.649958406,-0.125318508,-0.180209995,-0.048207824,0.318444735,0.440104766,-0.379473312,-0.770412206,-0.991484909,-0.718754502,-0.379473312,-0.770412206,-0.991484909,-0.718754502,4,1,1,2
76486,-0.322688217,-0.162199712,-0.486668329,-0.254953904,0.09283568,-0.632329713,-0.637906175,-0.125318508,-0.180209995,-0.031517109,0.336290445,0.440104766,-0.379473312,-0.660675314,-0.968730703,-0.718754502,-0.379473312,-0.660675314,-0.968730703,-0.718754502,4,1,1,2
76602,-0.322688217,0.040940602,-0.507010713,-0.254953904,0.09283568,-0.546374444,-0.628280242,-0.125318508,-0.180209995,-0.015762106,0.341367422,0.440104766,-0.379473312,-0.547273595,-0.942812366,-0.718754502,-0.379473312,-0.547273595,-0.942812366,-0.718754502,4,1,1,2
76708,-0.322688217,0.169507947,-0.582109295,-0.254953904,0.09283568,-0.459853826,-0.623757428,-0.125318508,-0.180209995,0.005969887,0.32456316,0.440104766,-0.379473312,-0.44804904,-0.917896665,-0.718754502,-0.379473312,-0.44804904,-0.917896665,-0.718754502,4,1,1,2
76765,-0.322688217,0.222344299,-0.707502403,-0.254953904,0.09283568,-0.384301659,-0.62793696,-0.125318508,-0.180209995,0.035274486,0.277464495,0.440104766,-0.379473312,-0.374684402,-0.896384833,-0.718754502,-0.379473312,-0.374684402,-0.896384833,-0.718754502,4,1,1,2
76907,-0.322688217,0.251261129,-0.778346521,-0.254953904,0.09283568,-0.324675452,-0.642047309,-0.125318508,-0.180209995,0.069913499,0.197831266,0.440104766,-0.379473312,-0.32925557,-0.8792236,-0.718754502,-0.379473312,-0.32925557,-0.8792236,-0.718754502,2,1,1,2
77008,-0.322688217,0.268454252,-0.807880418,-0.254953904,0.09283568,-0.278869019,-0.662785407,-0.125318508,-0.180209995,0.105896914,0.094893705,0.440104766,-0.379473312,-0.306051502,-0.86565871,-0.718754502,-0.379473312,-0.306051502,-0.86565871,-0.718754502,2,1,1,2
77153,-0.322688217,0.289303232,-0.823332987,-0.254953904,0.09283568,-0.238544027,-0.6812709,-0.125318508,-0.180209995,0.148292132,-6.89E-04,0.440104766,-0.379473312,-0.294424573,-0.852831498,-0.718754502,-0.379473312,-0.294424573,-0.852831498,-0.718754502,2,1,1,2
77209,-0.322688217,0.322489763,-0.826135312,-0.254953904,0.09283568,-0.197336275,-0.68719253,-0.125318508,-0.180209995,0.204040325,-0.047020493,0.440104766,-0.379473312,-0.282951305,-0.83636808,-0.718754502,-0.379473312,-0.282951305,-0.83636808,-0.718754502,2,1,1,2
77305,-0.322688217,0.355553579,-0.826135312,-0.254953904,0.09283568,-0.155436515,-0.68719253,-0.125318508,-0.180209995,0.272769386,-0.047020493,0.440104766,-0.379473312,-0.266165271,-0.83636808,-0.718754502,-0.379473312,-0.266165271,-0.83636808,-0.718754502,2,1,1,2
77450,-0.322688217,0.362137926,-0.826135312,-0.254953904,0.09283568,-0.117621044,-0.68719253,-0.125318508,-0.180209995,0.340909263,-0.047020493,0.440104766,-0.379473312,-0.246420666,-0.83636808,-0.718754502,-0.379473312,-0.246420666,-0.83636808,-0.718754502,2,1,1,2
77482,-0.322688217,0.362137926,-0.826135312,-0.254953904,0.09283568,-0.088488941,-0.68719253,-0.125318508,-0.180209995,0.396805148,-0.047020493,0.440104766,-0.379473312,-0.228434091,-0.83636808,-0.718754502,-0.379473312,-0.228434091,-0.83636808,-0.718754502,2,1,1,2
77599,-0.322688217,0.362137926,-0.826135312,-0.254953904,0.09283568,-0.069536911,-0.68719253,-0.125318508,-0.180209995,0.435344902,-0.047020493,0.440104766,-0.379473312,-0.216717648,-0.83636808,-0.718754502,-0.379473312,-0.216717648,-0.83636808,-0.718754502,2,1,1,2
77695,-0.322688217,0.362137926,-0.826135312,-0.254953904,0.09283568,-0.047711722,-0.68719253,-0.125318508,-0.180209995,0.455435649,-0.047020493,0.440104766,-0.379473312,-0.196644606,-0.83636808,-0.718754502,-0.379473312,-0.196644606,-0.83636808,-0.718754502,2,1,1,2
77791,-0.322688217,0.362137926,-0.826135312,-0.254953904,0.09283568,-0.026883667,-0.68719253,-0.125318508,-0.180209995,0.476665019,-0.047020493,0.440104766,-0.379473312,-0.180622515,-0.83636808,-0.718754502,-0.379473312,-0.180622515,-0.83636808,-0.718754502,2,1,1,2
77865,-0.322688217,0.362137926,-0.826135312,-0.254953904,0.09283568,-0.008430401,-0.68719253,-0.125318508,-0.180209995,0.500430591,-0.047020493,0.440104766,-0.379473312,-0.172589358,-0.83636808,-0.718754502,-0.379473312,-0.172589358,-0.83636808,-0.718754502,2,1,1,2
78007,-0.322688217,0.362169799,-0.826135312,-0.254953904,0.09283568,-0.013097448,-0.68719253,-0.125318508,-0.180209995,0.520962432,-0.047020493,0.440104766,-0.379473312,-0.207591387,-0.83636808,-0.718754502,-0.379473312,-0.207591387,-0.83636808,-0.718754502,2,1,1,2
78082,-0.322688217,0.365060159,-0.826135312,-0.254953904,0.09283568,-0.026543273,-0.68719253,-0.125318508,-0.180209995,0.533541938,-0.047020493,0.440104766,-0.379473312,-0.262228791,-0.83636808,-0.718754502,-0.379473312,-0.262228791,-0.83636808,-0.718754502,2,1,1,2
78224,-0.322688217,0.364470278,-0.826135312,-0.254953904,0.09283568,-0.050660725,-0.68719253,-0.125318508,-0.180209995,0.538411921,-0.047020493,0.440104766,-0.379473312,-0.335614777,-0.83636808,-0.718754502,-0.379473312,-0.335614777,-0.83636808,-0.718754502,2,1,1,2
78297,-0.322688217,0.355297074,-0.826135312,-0.254953904,0.09283568,-0.083424851,-0.68719253,-0.125318508,-0.180209995,0.538083698,-0.047020493,0.440104766,-0.379473312,-0.418189036,-0.83636808,-0.718754502,-0.379473312,-0.418189036,-0.83636808,-0.718754502,2,1,1,2
78377,-0.322688217,0.355297074,-0.826135312,-0.254953904,0.09283568,-0.119395188,-0.68719253,-0.125318508,-0.180209995,0.5364705,-0.047020493,0.440104766,-0.379473312,-0.493489667,-0.83636808,-0.718754502,-0.379473312,-0.493489667,-0.83636808,-0.718754502,2,1,1,2
78516,-0.322688217,0.355297074,-0.826135312,-0.254953904,0.09283568,-0.153300969,-0.68719253,-0.125318508,-0.180209995,0.533772103,-0.047020493,0.440104766,-0.379473312,-0.547594531,-0.83636808,-0.718754502,-0.379473312,-0.547594531,-0.83636808,-0.718754502,2,1,1,2
78590,-0.322688217,0.353577539,-0.826135312,-0.254953904,0.09283568,-0.186365365,-0.68719253,-0.125318508,-0.180209995,0.524882009,-0.047020493,0.440104766,-0.379473312,-0.582298337,-0.83636808,-0.718754502,-0.379473312,-0.582298337,-0.83636808,-0.718754502,2,1,1,2
78686,-0.322688217,0.34440317,-0.826135312,-0.254953904,0.09283568,-0.224244347,-0.68719253,-0.125318508,-0.180209995,0.502069689,-0.047020493,0.440104766,-0.379473312,-0.614775537,-0.83636808,-0.718754502,-0.379473312,-0.614775537,-0.83636808,-0.718754502,2,1,1,2
78808,-0.322688217,0.296793898,-0.826135312,-0.254953904,0.09283568,-0.270433967,-0.68719253,-0.125318508,-0.180209995,0.462912805,-0.047020493,0.440104766,-0.379473312,-0.660760041,-0.83636808,-0.718754502,-0.379473312,-0.660760041,-0.83636808,-0.718754502,2,1,1,2
78883,-0.322688217,0.173509289,-0.826135312,-0.254953904,0.09283568,-0.322720353,-0.68719253,-0.125318508,-0.180209995,0.416687575,-0.047020493,0.440104766,-0.379473312,-0.723488161,-0.83636808,-0.718754502,-0.379473312,-0.723488161,-0.83636808,-0.718754502,2,1,1,2
79045,-0.322688217,0.021976907,-0.826135312,-0.254953904,0.09283568,-0.372792856,-0.68719253,-0.125318508,-0.180209995,0.381127626,-0.047020493,0.440104766,-0.379473312,-0.799768077,-0.83636808,-0.718754502,-0.379473312,-0.799768077,-0.83636808,-0.718754502,2,1,1,2
79120,-0.322688217,-0.089203195,-0.826135312,-0.254953904,0.09283568,-0.412440275,-0.68719253,-0.125318508,-0.180209995,0.369459033,-0.047020493,0.440104766,-0.379473312,-0.876627546,-0.83636808,-0.718754502,-0.379473312,-0.876627546,-0.83636808,-0.718754502,2,1,1,2
79193,-0.322688217,-0.080505393,-0.826135312,-0.254953904,0.09283568,-0.423858017,-0.68719253,-0.125318508,-0.180209995,0.390205335,-0.047020493,0.440104766,-0.379473312,-0.899330183,-0.83636808,-0.718754502,-0.379473312,-0.899330183,-0.83636808,-0.718754502,2,1,1,2
79314,-0.322688217,-0.066062526,-0.826135312,-0.254953904,0.09283568,-0.435919535,-0.68719253,-0.125318508,-0.180209995,0.403367503,-0.047020493,0.440104766,-0.379473312,-0.920935333,-0.83636808,-0.718754502,-0.379473312,-0.920935333,-0.83636808,-0.718754502,2,1,1,2
79433,-0.322688217,-0.044045588,-0.826135312,-0.254953904,0.09283568,-0.44846017,-0.68719253,-0.125318508,-0.180209995,0.405064527,-0.047020493,0.440104766,-0.379473312,-0.940191778,-0.83636808,-0.718754502,-0.379473312,-0.940191778,-0.83636808,-0.718754502,2,1,1,2
79478,-0.322688217,-0.078156615,-0.108367569,-0.254953904,0.09283568,-0.476924061,0.180231196,-0.125318508,-0.180209995,0.393112112,0.604806565,0.440104766,-0.379473312,-0.965427241,-0.410106283,-0.718754502,-0.379473312,-0.965427241,-0.410106283,-0.718754502,2,1,1,2
79618,-0.322688217,-0.111854911,-0.074154171,-0.254953904,0.09283568,-0.508910119,0.211246224,-0.125318508,-0.180209995,0.379222527,0.663978902,0.440104766,-0.379473312,-0.991589101,-0.416986686,-0.718754502,-0.379473312,-0.991589101,-0.416986686,-0.718754502,2,1,1,2
79697,-0.322688217,-0.128175248,-0.074154171,-0.254953904,0.09283568,-0.533255862,0.211246224,-0.125318508,-0.180209995,0.366576094,0.663978902,0.440104766,-0.379473312,-1.017244766,-0.416986686,-0.718754502,-0.379473312,-1.017244766,-0.416986686,-0.718754502,2,1,1,2
79773,-0.322688217,-0.142637742,-0.074154171,-0.254953904,0.09283568,-0.538511218,0.187278684,-0.125318508,-0.180209995,0.359882001,0.693540851,0.440104766,-0.379473312,-1.039373019,-0.438585077,-0.718754502,-0.379473312,-1.039373019,-0.438585077,-0.718754502,2,1,1,2
79916,-0.322688217,-0.155960218,-0.074154171,-0.254953904,0.09283568,-0.524507739,0.154646657,-0.125318508,-0.180209995,0.360007776,0.693297188,0.440104766,-0.379473312,-1.057316609,-0.461445178,-0.718754502,-0.379473312,-1.057316609,-0.461445178,-0.718754502,1,1,1,1
79992,-0.322688217,-0.164607127,-0.074154171,-0.254953904,0.09283568,-0.503369063,0.154646657,-0.125318508,-0.180209995,0.365764755,0.693297188,0.440104766,-0.379473312,-1.076433031,-0.461445178,-0.718754502,-0.379473312,-1.076433031,-0.461445178,-0.718754502,1,1,1,1
80114,-0.322688217,-0.166865603,-0.074154171,0.029962279,0.09283568,-0.489566354,0.154646657,0.151377251,-0.180209995,0.372689897,0.693297188,0.721905832,-0.379473312,-1.104941254,-0.461445178,-0.16182959,-0.379473312,-1.104941254,-0.461445178,-0.16182959,1,1,1,1
80216,-0.322688217,-0.171333826,-0.074154171,0.071516508,0.09283568,-0.4899817,0.154646657,0.15441223,-0.180209995,0.376199216,0.693297188,0.686920433,-0.379473312,-1.147554895,-0.461445178,-0.19196264,-0.379473312,-1.147554895,-0.461445178,-0.19196264,1,1,1,1
80273,-0.322688217,-0.171333826,-0.074154171,0.075753741,0.09283568,-0.504082928,0.154646657,0.151341648,-0.180209995,0.371392178,0.693297188,0.657819607,-0.379473312,-1.199747399,-0.461445178,-0.224558629,-0.379473312,-1.199747399,-0.461445178,-0.224558629,1,1,1,1
80415,-0.113449598,-0.171333826,-0.105690261,0.082125582,-0.054533029,-0.524864854,0.19518599,0.146749723,0.232755416,0.35476092,0.718919833,0.631051257,-0.98349262,-1.249064945,-0.467040169,-0.257394159,-0.98349262,-1.249064945,-0.467040169,-0.257394159,1,1,1,1
80518,-0.113449598,-0.171866695,-0.142208937,0.082975802,-0.060577178,-0.546285892,0.234317787,0.139305517,0.306768755,0.324315005,0.742199204,0.606727349,-0.966027376,-1.281753194,-0.47317563,-0.287187464,-0.966027376,-1.281753194,-0.47317563,-0.287187464,1,1,1,1
80588,-0.096181712,-0.196310788,-0.14564373,0.082975802,-0.071209543,-0.565285898,0.264685621,0.16569309,0.408493666,0.283022437,0.764936763,0.579353284,-0.934542418,-1.294949843,-0.47985834,-0.316708209,-0.934542418,-1.294949843,-0.47985834,-0.316708209,1,1,1,1
80746,-0.096181712,-0.265645952,-0.14564373,0.082975802,-0.071209543,-0.581422242,0.264685621,0.194067633,0.408493666,0.239216488,0.764936763,0.506002701,-0.934542418,-1.296123049,-0.47985834,-0.365090148,-0.934542418,-1.296123049,-0.47985834,-0.365090148,1,1,1,1
80782,-0.096181712,-0.372447592,-0.14564373,0.04107245,-0.071209543,-0.595258342,0.264685621,0.224737847,0.408493666,0.205117005,0.764936763,0.374439148,-0.934542418,-1.296077081,-0.47985834,-0.4254489,-0.934542418,-1.296077081,-0.47985834,-0.4254489,1,1,1,1
80880,-0.096181712,-0.453441277,-0.14564373,0.04107245,-0.071209543,-0.607921137,0.264685621,0.224737847,0.408493666,0.189193939,0.764936763,0.374439148,-0.934542418,-1.3006077,-0.47985834,-0.4254489,-0.934542418,-1.3006077,-0.47985834,-0.4254489,1,1,1,1
81005,-0.096181712,-0.539341597,-0.14564373,0.04107245,-0.071209543,-0.620790187,0.264685621,0.224737847,0.408493666,0.186768076,0.764936763,0.374439148,-0.934542418,-1.311538654,-0.47985834,-0.4254489,-0.934542418,-1.311538654,-0.47985834,-0.4254489,1,1,1,1
81084,-0.096181712,-0.532666998,-0.14564373,0.04107245,-0.071209543,-0.637563073,0.264685621,0.224737847,0.408493666,0.188323081,0.764936763,0.374439148,-0.934542418,-1.328312877,-0.47985834,-0.4254489,-0.934542418,-1.328312877,-0.47985834,-0.4254489,1,1,1,1
81252,-0.096181712,-0.504132071,-0.14564373,0.04107245,-0.071209543,-0.664612373,0.264685621,0.224737847,0.408493666,0.188483167,0.764936763,0.374439148,-0.934542418,-1.351390181,-0.47985834,-0.4254489,-0.934542418,-1.351390181,-0.47985834,-0.4254489,1,1,1,1
81310,-0.096181712,-0.499786872,-0.14564373,0.04107245,-0.071209543,-0.70879962,0.264685621,0.224737847,0.408493666,0.186244912,0.764936763,0.374439148,-0.934542418,-1.381035369,-0.47985834,-0.4254489,-0.934542418,-1.381035369,-0.47985834,-0.4254489,1,1,1,1
81390,-0.145471712,-0.499786872,-0.14564373,0.030641133,-0.090083881,-0.773958198,0.264685621,0.191349606,0.417946983,0.183097804,0.764936763,0.361496523,-0.940545531,-1.414597249,-0.47985834,-0.466424485,-0.940545531,-1.414597249,-0.47985834,-0.466424485,1,1,1,1
81559,-0.224850431,-0.499786872,-0.14564373,0.030641133,-0.102947896,-0.856224214,0.264685621,0.191349606,0.439479658,0.182114959,0.764936763,0.361496523,-0.940366758,-1.444794003,-0.47985834,-0.466424485,-0.940366758,-1.444794003,-0.47985834,-0.466424485,1,1,1,1
81621,-0.224850431,-0.501946148,-0.14564373,0.030641133,-0.102947896,-0.940314252,0.264685621,0.191349606,0.439479658,0.182642072,0.764936763,0.361496523,-0.940366758,-1.464366045,-0.47985834,-0.466424485,-0.940366758,-1.464366045,-0.47985834,-0.466424485,1,1,1,1
81700,-0.224850431,-0.504185376,0.37209353,0.030641133,-0.102947896,-1.005127895,0.132597009,0.191349606,0.439479658,0.183294977,0.33438576,0.361496523,-0.940366758,-1.471067961,-0.619343191,-0.466424485,-0.940366758,-1.471067961,-0.619343191,-0.466424485,1,1,1,1
81844,-0.224850431,-0.48794008,0.37209353,0.030641133,-0.102947896,-1.036863863,0.132597009,0.191349606,0.439479658,0.182034494,0.33438576,0.361496523,-0.940366758,-1.469927166,-0.619343191,-0.466424485,-0.940366758,-1.469927166,-0.619343191,-0.466424485,1,1,1,1
